label,label_name,text,text_clean
0,ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",christmas is an occasion that is celebrated as a reflection of ur values desires affections amp traditions have an ideal christmas
1,spam,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,sms services for your inclusive text credits pls gotto url login 3qxj9 unsubscribe with stop no extra charge help num comuk 220cm2 9ae
1,spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,warner village num c colin farrell in swat this wkend warner village get num free med popcorn just show msg email num num num c t c kiosk reply sony num mre film offers
0,ham,I'm gonna rip out my uterus.,i m gonna rip out my uterus
0,ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den...",i dun thk i ll quit yet hmmm can go jazz yogasana oso can we can go meet em after our lessons den
0,ham,We can go 4 e normal pilates after our intro...,we can go num e normal pilates after our intro
0,ham,Carlos'll be here in a minute if you still need to buy,carlos ll be here in a minute if you still need to buy
0,ham,Still in the area of the restaurant. Ill try to come back soon,still in the area of the restaurant ill try to come back soon
0,ham,Everybody had fun this evening. Miss you.,everybody had fun this evening miss you
0,ham,I love to wine and dine my lady!,i love to wine and dine my lady
1,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,u have a secret admirer who is looking num make contact with u find out who they r reveal who thinks ur so special call on num
0,ham,"I'm in a meeting, call me later at",i m in a meeting call me later at
0,ham,Alright. I'm out--have a good night!,alright i m out have a good night
0,ham,on a Tuesday night r u 4 real,on a tuesday night r u num real
0,ham,U sure u can't take any sick time?,u sure u can t take any sick time
0,ham,Just got outta class gonna go gym.,just got outta class gonna go gym
0,ham,Yes I know the cheesy songs from frosty the snowman :),yes i know the cheesy songs from frosty the snowman
0,ham,These won't do. Have to move on to morphine,these won t do have to move on to morphine
0,ham,Actually I decided I was too hungry so I haven't left yet :V,actually i decided i was too hungry so i haven t left yet v
0,ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!",whats that coming over the hill is it a monster hope you have a great day things r going fine here busy though
0,ham,Sorry da thangam.it's my mistake.,sorry da thangam it s my mistake
1,spam,"complimentary 4 STAR Ibiza Holiday or å£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",complimentary num star ibiza holiday or å num cash needs your urgent collection num now from landline not to lose out box434sk38wp150ppm18
0,ham,Just send a text. We'll skype later.,just send a text we ll skype later
0,ham,Cuz ibored. And don wanna study,cuz ibored and don wanna study
0,ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",oh yes i ve just been a little under the weather so i ve kind of been coccooning at home
1,spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,todays voda numbers ending num are selected to receive a num award if you have a match please call num quoting claim code num standard rates app
0,ham,1 in cbe. 2 in chennai.,num in cbe num in chennai
0,ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,did you catch the bus are you frying an egg did you make a tea are you eating your mom s left over dinner do you feel my love
0,ham,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",i got arrested for possession at i shit you not lt time gt pm
0,ham,Can you just come in for a sec? There's somebody here I want you to see,can you just come in for a sec there s somebody here i want you to see
0,ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,i love u num babe r u sure everything is alrite is he being an idiot txt bak girlie
0,ham,"Yeah probably, I still gotta check out with leo",yeah probably i still gotta check out with leo
0,ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,y she dun believe leh i tot i told her it s true already i thk she muz c us tog then she believe
0,ham,"Sorry,in meeting I'll call later",sorry in meeting i ll call later
0,ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol",well i m glad you didn t find it totally disagreeable lol
1,spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,new textbuddy chat num horny guys in ur area num just 25p free num receive search postcode or at gaytextbuddy com txt one name to num
0,ham,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons,haha but no money leh later got to go for tuition haha and looking for empty slots for driving lessons
0,ham,Just finished eating. Got u a plate. NOT leftovers this time.,just finished eating got u a plate not leftovers this time
0,ham,What happened in interview?,what happened in interview
0,ham,"Yep, at derek's house now, see you Sunday &lt;3",yep at derek s house now see you sunday lt num
0,ham,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!,û_ and don û t worry we û ll have finished by march û_ ish
0,ham,"Until 545 lor... Ya, can go 4 dinner together...",until num lor ya can go num dinner together
0,ham,Call him and say you not coming today ok and tell them not to fool me like this ok,call him and say you not coming today ok and tell them not to fool me like this ok
0,ham,What r u cooking me for dinner?,what r u cooking me for dinner
0,ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,hey cutie how goes it here in wales its kinda ok there is like hills and shit but i still avent killed myself
0,ham,Sleeping nt feeling well,sleeping nt feeling well
0,ham,We left already we at orchard now.,we left already we at orchard now
0,ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,hey pple num or num for num nights excellent location wif breakfast hamper
0,ham,My drive can only be read. I need to write,my drive can only be read i need to write
0,ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,yar he quite clever but aft many guesses lor he got ask me num bring but i thk darren not so willing num go aiya they thk leona still not attach wat
0,ham,"Aight, tomorrow around  &lt;#&gt;  it is",aight tomorrow around lt gt it is
0,ham,Where is it. Is there any opening for mca.,where is it is there any opening for mca
0,ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,glad it went well come over at num then we ll have plenty of time before claire goes to work
0,ham,Enjoy urself tmr...,enjoy urself tmr
0,ham,Later i guess. I needa do mcat study too.,later i guess i needa do mcat study too
1,spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@å£1.50rcvd,gsoh good with spam the ladies u could b a male gigolo num join the uk s fastest growing mens club reply oncall mjzgroup num 2stop reply stop msg å num 50rcvd
0,ham,Oh... Kay... On sat right?,oh kay on sat right
1,spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",free message jamster get the crazy frog sound now for poly text mad1 for real text mad2 to num num crazy sounds for just num gbp week num only t c s apply
0,ham,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",hey do u fancy meetin me at num at cha åð hav a lil beverage on me if not txt or ring me and we can meet up l8r quite tired got in at num v pist love pete x x x
1,spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",will u meet ur dream partner soon is ur career off num a flyng start num find out free txt horo followed by ur star sign e g horo aries
